-77.2208333333333,1.89583333333334
-77.1375,3.55416666666667
-77.0791666666666,0.620833333333334
-76.7791666666666,5.36250000000001
-76.5875,0.662500000000001
-76.5541666666666,3.13750000000001
-76.5458333333333,0.520833333333334
-76.4541666666666,7.07916666666668
-76.3208333333333,6.39583333333335
-76.2458333333333,7.32916666666668
-76.1125,4.14583333333334
-76.0625,1.1875
-76.0458333333333,7.43750000000002
-75.8875,4.91250000000001
-75.7541666666666,6.53750000000001
-75.6625,5.10416666666668
-75.4041666666666,1.2625
-75.3708333333333,2.92916666666667
-75.2875,1.4125
-75.1791666666666,3.04583333333334
-75.1791666666666,3.03750000000001
-75.1708333333333,3.75416666666667
-75.1375,4.03750000000001
-75.1375,3.10416666666667
-75.0375,4.33750000000001
-74.8791666666666,5.60416666666668
-74.8791666666666,3.82916666666667
-74.8458333333333,6.06250000000001
-74.8375,5.40416666666668
-74.8291666666666,2.07916666666667
-74.8125,5.25416666666668
-74.7958333333333,7.55416666666668
-74.7875,7.89583333333335
-74.7875,3.77083333333334
-74.7708333333333,6.25416666666668
-74.7291666666666,6.22083333333335
-74.7291666666666,5.96250000000001
-74.6541666666666,2.4125
-74.6208333333333,4.74583333333334
-74.5958333333333,4.59583333333334
-74.5125,6.67083333333335
-74.5041666666666,5.80416666666668
-74.4708333333333,6.07916666666668
-74.4541666666666,2.67916666666667
-74.4458333333333,6.00416666666668
-74.3125,5.93750000000001
-74.2791666666666,5.21250000000001
-74.1958333333333,5.42916666666668
-74.1208333333333,3.40416666666667
-74.0291666666666,5.49583333333334
